"CARRERA,C,3","PLAN,C,2","ACTA,C,5","ORDEN,C,2","LIBRO,C,5","MATERIA,C,3","TURNO,C,1","CATEDRA,C,1","FECH_ACTA,D","PROCES,L","FECPRO,D","INSCR,N,2,0","AUSENT,N,2,0","EXAMIN,N,2,0","SOBRES,N,2,0","DISTIN,N,2,0","BUENO,N,2,0","SUFIC,N,2,0","INSUF,N,2,0","REPROB,N,2,0","NOCORR,N,2,0","RECLIB,C,5","RECACT,C,5","OBSERV,M"
471,86,14240,,    1,037,1,A,09/19/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14250,,    1,022,1,A,09/19/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14260,,    1,027,1,A,09/19/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,14011,,    1,022,1,,09/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,14610,,    1,072,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,14640,,    1,118,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
801,86,14670,,    1,089,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
802,86,14680,,    1,003,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
802,86,14690,,    1,089,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
805,86,14700,,    1,030,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
805,86,14710,,    1,040,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
806,86,14740,,    1,045,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
806,86,14760,,    1,089,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
812,86,14770,,    1,003,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
841,87,14820,,    1,004,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14890,,    1,015,1,A,09/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14900,,    1,039,1,A,09/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14910,,    1,030,1,A,09/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,14920,,    1,017,1,A,09/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
841,87,15250,,    1,029,1,,09/25/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,14541,,    1,031,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
820,85,14781,,    1,007,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
841,87,14841,,    1,012,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,15520,,    1,021,4,A,09/27/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,15530,,    1,011,4,A,09/27/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,15540,,    1,017,4,A,09/27/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
471,86,15550,,    1,037,4,A,09/27/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,15661,,    1,052,1,,09/29/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,15810,,    1,200,1,,10/10/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,15830,,    1,173,1,,10/10/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,15850,,    1,063,1,,11/29/1991,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
831,89,15920,,    1,021,1,,09/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,15930,,    1,015,1,,09/18/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
832,89,15940,,    1,042,2,,10/23/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
832,89,15950,,    1,042,2,,10/23/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
832,89,16010,,    1,042,1,,11/06/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
832,89,16020,,    1,042,1,,11/06/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
832,89,16030,,    1,042,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,16060,,    1,070,1,,10/23/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16160,,    1,028,3,,05/27/1993,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16210,,    1,116,3,,11/22/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16270,,    1,035,1,,10/26/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16360,,    1,003,3,,07/25/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,16400,,    1,057,1,,10/25/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16530,,    1,137,1,,11/27/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16540,,    1,137,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16600,,    1,003,4,,11/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,78,16640,,    1,003,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,16650,,    1,015,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,16660,,    1,102,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,78,16670,,    1,084,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,16680,,    1,084,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,16690,,    1,102,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,16700,,    1,047,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,16710,,    1,007,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,16720,,    1,003,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,16760,,    1,074,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,16820,,    1,007,1,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,17010,,    1,160,4,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,17070,,    1,831,3,,11/16/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,17140,,    1,004,1,,11/21/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,17150,,    1,001,1,,11/21/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,78,17520,,    1,199,1,,11/17/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
411,86,18680,,    1,015,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,18720,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,19590,,    1,050,1,,11/28/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,19920,,    1,036,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19930,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19940,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19950,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19951,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19952,,    1,021,1,,11/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19960,,    1,049,3,,04/18/1993,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,19970,,    1,049,3,,04/18/1993,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20020,,    1,028,3,,11/26/1990,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20430,,    1,048,3,,11/24/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20450,,    1,063,4,,12/09/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20460,,    1,063,4,,12/09/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20461,,    1,063,4,,12/09/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,20660,,    1,147,1,,11/30/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,20840,,    1,015,2,,12/04/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,22150,,    1,096,3,,12/16/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,22240,,    1,203,3,,12/16/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,22280,,    1,120,3,,12/16/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,22820,,    1,064,1,,12/07/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,22970,,    1,042,2,,12/07/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,23410,,    1,015,2,,12/05/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,23450,,    1,011,2,A,12/05/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,23900,,    1,057,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,23910,,    1,011,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,24010,,    1,022,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,24620,,    1,022,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,22611,,    1,018,2,A,12/06/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,22701,,    1,018,2,B,12/06/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,18131,,    1,018,1,A,11/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,25170,,    1,050,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25470,,    1,062,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25480,,    1,062,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25500,,    1,013,1,,11/23/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,22881,,    1,011,2,,12/07/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,25171,,    1,050,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,25173,,    1,050,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,26190,,    1,092,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,24722,,    1,025,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25971,,    1,029,2,,12/13/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,24222,,    1,014,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26200,,    1,019,2,,12/11/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26210,,    1,063,4,,11/30/1993,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25291,,    1,032,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,25292,,    1,032,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26470,,    1,051,3,,12/01/1992,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,78,26490,,    1,198,1,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,26510,,    1,072,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,26520,,    1,231,1,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,26570,,    1,052,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26820,,    1,072,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26830,,    1,072,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26870,,    1,139,1,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26121,,    1,060,2,,12/13/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26920,,    1,067,3,,12/15/1992,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26930,,    1,067,3,,12/15/1992,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
481,86,27000,,    1,024,2,A,12/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
481,86,27010,,    1,024,2,A,12/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,27020,,    1,008,2,,12/18/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,26661,,    1,076,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,26812,,    1,070,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,26671,,    1,070,2,,12/15/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,27150,,    1,031,2,,12/21/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,27160,,    1,057,2,,12/21/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
411,86,27190,,    1,068,2,,12/21/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,27300,,    1,150,3,,12/06/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,27410,,    1,028,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,27510,,    1,153,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,27570,,    1,093,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,27620,,    1,045,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,27640,,    1,012,1,,02/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,27650,,    1,012,1,,02/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,27670,,    1,073,1,,02/19/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,27870,,    1,087,1,,02/19/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28150,,    1,012,1,,02/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28160,,    1,012,1,,02/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28490,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28500,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,28570,,    1,060,1,,02/22/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28680,,    1,150,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28531,,    1,012,1,,02/21/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28532,,    1,012,1,,02/21/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,28533,,    1,012,1,,02/21/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,29550,,    1,090,4,,02/22/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,30060,,    1,018,1,,02/27/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,30280,,    1,026,4,,11/28/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,30430,,    1,031,1,,02/28/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,31740,,    1,052,1,,03/01/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32570,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32580,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32590,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32600,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32610,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32620,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,32920,,    1,109,2,,03/07/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,32930,,    1,020,2,,03/07/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,33230,,    1,001,2,,03/05/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
411,86,33221,,    1,001,2,,03/05/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,32621,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33250,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33260,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33270,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33280,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33290,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,33300,,    1,012,2,,03/06/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,33530,,    1,050,2,,03/08/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,32861,,    1,005,2,,03/07/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,34410,,    1,022,2,,03/08/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,34870,,    1,123,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,34980,,    1,218,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,35040,,    1,043,3,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,35050,,    1,043,4,,11/23/1994,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,35070,,    1,220,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,35080,,    1,220,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,35140,,    1,050,2,,03/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,35200,,    1,022,2,B,03/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,35260,,    1,068,2,,03/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,35490,,    1,069,2,,03/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,35550,,    1,011,4,B,11/20/1990,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,36220,,    1,031,2,,02/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,35431,,    1,031,2,,03/13/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,36290,,    1,025,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,36410,,    1,022,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,36650,,    1,029,3,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,36680,,    1,014,3,,12/14/1992,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
411,86,36890,,    1,034,4,,11/20/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,37140,,    1,065,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,37160,,    1,062,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,37250,,    1,102,3,,03/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,37300,,    1,102,4,,04/08/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,37360,,    1,039,3,,11/29/1990,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37620,,    1,156,2,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37700,,    1,063,4,,11/26/1991,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37710,,    1,014,4,,11/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37810,,    1,074,4,,09/19/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37890,,    1,031,4,,11/22/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,37910,,    1,031,4,,12/15/1992,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,38130,,    1,018,1,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,38140,,    1,041,1,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,38160,,    1,003,1,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,38300,,    1,005,1,,05/24/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,38380,,    1,024,1,,05/22/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,38780,,    1,001,4,,12/12/1989,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39090,,    1,032,1,,05/23/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39100,,    1,032,1,,05/23/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39480,,    1,060,1,,12/15/1989,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39500,,    1,116,4,,12/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39510,,    1,116,4,,12/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39520,,    1,116,4,,12/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39680,,    1,051,4,,11/14/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,39730,,    1,046,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,39980,,    1,012,4,,12/12/1990,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,40080,,    1,027,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,40110,,    1,027,4,,03/15/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
411,86,40150,,    1,002,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40260,,    1,105,3,,12/04/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40270,,    1,105,3,,12/04/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40280,,    1,102,4,,04/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40290,,    1,102,4,,04/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40300,,    1,102,4,,04/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40310,,    1,102,4,,04/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,40320,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40330,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40340,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40350,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,40360,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,40370,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,40420,,    1,042,4,,12/12/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,40580,,    1,055,4,,06/19/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40630,,    1,003,4,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40640,,    1,003,4,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40660,,    1,003,2,,12/04/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,40670,,    1,003,4,,11/18/1993,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,41400,,    1,053,1,,07/23/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,41440,,    1,011,1,,07/23/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,41690,,    1,012,1,,07/24/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,86,41930,,    1,015,1,,07/25/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,42190,,    1,053,4,,07/22/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
441,93,42250,,    1,041,1,,07/25/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,42280,,    1,012,1,,07/24/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,42340,,    1,018,1,,07/26/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,41851,,    1,018,1,A,07/24/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,42840,,    1,028,1,,08/28/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
421,86,42850,,    1,028,1,,07/26/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,42960,,    1,050,1,,07/29/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,43210,,    1,027,1,,07/30/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,43220,,    1,062,1,,07/30/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,43420,,    1,031,1,,07/31/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
401,86,43560,,    1,015,1,,08/01/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
451,86,43730,,    1,056,4,,05/20/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,43750,,    1,166,4,,12/05/1995,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,78,43810,,    1,044,1,,08/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
461,86,43930,,    1,118,1,,08/02/1996,FALSE,,0,0,0,0,0,0,0,0,0,0,,,
